i,m,g,N,a,m,e
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_124.png,0.2520447375727636,0.2518136117972579,0.2516371633492264,0.1968593273216083,0.19681239842821208,0.1969388387594432
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_125.png,0.2518136117972579,0.2516371633492264,0.2514975005505132,0.19681239842821208,0.1969388387594432,0.1970265207901518
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_126.png,0.2516371633492264,0.2514975005505132,0.25137103211645984,0.1969388387594432,0.1970265207901518,0.19719051266787113
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_127.png,0.2514975005505132,0.25137103211645984,0.2513112834855622,0.1970265207901518,0.19719051266787113,0.19747775937753534
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_128.png,0.25137103211645984,0.2513112834855622,0.25127977857402733,0.19719051266787113,0.19747775937753534,0.19788004250098343
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_129.png,0.2513112834855622,0.25127977857402733,0.25124510222790286,0.19747775937753534,0.19788004250098343,0.19802179077613394
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_13.png,0.2739983352960325,0.27443020390529255,0.27485055362477023,0.207898145839562,0.2078612871101741,0.20807343471047388
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_130.png,0.25127977857402733,0.25124510222790286,0.2511461744121477,0.19788004250098343,0.19802179077613394,0.19803531600887592
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_131.png,0.25124510222790286,0.2511461744121477,0.251033992393344,0.19802179077613394,0.19803531600887592,0.1982398602885869
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_132.png,0.2511461744121477,0.251033992393344,0.25094330731560205,0.19803531600887592,0.1982398602885869,0.19861560813725027
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_133.png,0.251033992393344,0.25094330731560205,0.2508595634909237,0.1982398602885869,0.19861560813725027,0.19899734054695611
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_134.png,0.25094330731560205,0.2508595634909237,0.25078181846469055,0.19861560813725027,0.19899734054695611,0.19916033097421018
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_135.png,0.2508595634909237,0.25078181846469055,0.2506340774835325,0.19899734054695611,0.19916033097421018,0.19911123051507829
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_136.png,0.25078181846469055,0.2506340774835325,0.250376802332261,0.19916033097421018,0.19911123051507829,0.19878036721279826
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_137.png,0.2506340774835325,0.250376802332261,0.2500400019626991,0.19911123051507829,0.19878036721279826,0.1986918007726042
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_138.png,0.250376802332261,0.2500400019626991,0.24974918739468444,0.19878036721279826,0.1986918007726042,0.19865331372431816
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_139.png,0.2500400019626991,0.24974918739468444,0.24954051597445626,0.1986918007726042,0.19865331372431816,0.19875371368398417
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_14.png,0.27443020390529255,0.27485055362477023,0.27525533040364586,0.2078612871101741,0.20807343471047388,0.20825030076798792
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_140.png,0.24974918739468444,0.24954051597445626,0.2492687748927696,0.19865331372431816,0.19875371368398417,0.19874005580174542
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_141.png,0.24954051597445626,0.2492687748927696,0.24889436609604784,0.19875371368398417,0.19874005580174542,0.19839539275482262
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_142.png,0.2492687748927696,0.24889436609604784,0.2484650705374923,0.19874005580174542,0.19839539275482262,0.19785357756595034
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_143.png,0.24889436609604784,0.2484650705374923,0.24805395088943782,0.19839539275482262,0.19785357756595034,0.19751401577097935
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_144.png,0.2484650705374923,0.24805395088943782,0.24774935853247546,0.19785357756595034,0.19751401577097935,0.19738142595266042
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_145.png,0.24805395088943782,0.24774935853247546,0.2475461473651961,0.19751401577097935,0.19738142595266042,0.1972409106574217
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_146.png,0.24774935853247546,0.2475461473651961,0.24730775122549023,0.19738142595266042,0.1972409106574217,0.1968568952707608
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_147.png,0.2475461473651961,0.24730775122549023,0.24692505481196386,0.1972409106574217,0.1968568952707608,0.19624894794448122
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_148.png,0.24730775122549023,0.24692505481196386,0.24657247206744023,0.1968568952707608,0.19624894794448122,0.19602779811739188
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_149.png,0.24692505481196386,0.24657247206744023,0.24625799141678156,0.19624894794448122,0.19602779811739188,0.19608238409342682
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_15.png,0.27485055362477023,0.27525533040364586,0.27559370153090534,0.20807343471047388,0.20825030076798792,0.2084567472998442
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_150.png,0.24657247206744023,0.24625799141678156,0.24604568481445313,0.19602779811739188,0.19608238409342682,0.19617751400144082
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_151.png,0.24625799141678156,0.24604568481445313,0.245986624325023,0.19608238409342682,0.19617751400144082,0.19646316165345332
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_152.png,0.24604568481445313,0.245986624325023,0.24602979772231162,0.19617751400144082,0.19646316165345332,0.19678130832556942
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_153.png,0.245986624325023,0.24602979772231162,0.24623929192038146,0.19646316165345332,0.19678130832556942,0.197081249803059
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_154.png,0.24602979772231162,0.24623929192038146,0.24635890885895373,0.19678130832556942,0.197081249803059,0.19732714768570372
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_155.png,0.24623929192038146,0.24635890885895373,0.24640580719592525,0.197081249803059,0.19732714768570372,0.19746906514722162
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_156.png,0.24635890885895373,0.24640580719592525,0.24656249401616115,0.19732714768570372,0.19746906514722162,0.19756143217318595
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_157.png,0.24640580719592525,0.24656249401616115,0.24676533119351263,0.19746906514722162,0.19756143217318595,0.1977993010077429
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_158.png,0.24656249401616115,0.24676533119351263,0.24678199618470437,0.19756143217318595,0.1977993010077429,0.19804665842203276
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_159.png,0.24676533119351263,0.24678199618470437,0.2466640248018153,0.1977993010077429,0.19804665842203276,0.19806717573540866
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_16.png,0.27525533040364586,0.27559370153090534,0.2759519240435432,0.20825030076798792,0.2084567472998442,0.20875845140591803
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_160.png,0.24678199618470437,0.2466640248018153,0.24658928665460325,0.19804665842203276,0.19806717573540866,0.1978024089791698
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_161.png,0.2466640248018153,0.24658928665460325,0.24674859140433522,0.19806717573540866,0.1978024089791698,0.1976646095093906
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_162.png,0.24658928665460325,0.24674859140433522,0.24713143741383273,0.1978024089791698,0.1976646095093906,0.1976766966508354
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_163.png,0.24674859140433522,0.24713143741383273,0.24762597177542894,0.1976646095093906,0.1976766966508354,0.19802275397394814
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_164.png,0.24713143741383273,0.24762597177542894,0.24793663772882202,0.1976766966508354,0.19802275397394814,0.19844889051335188
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_165.png,0.24762597177542894,0.24793663772882202,0.24804135490866266,0.19802275397394814,0.19844889051335188,0.19850771767456593
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_166.png,0.24793663772882202,0.24804135490866266,0.24819594738530176,0.19844889051335188,0.19850771767456593,0.19824902468938077
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_167.png,0.24804135490866266,0.24819594738530176,0.24839345894607842,0.19850771767456593,0.19824902468938077,0.19821241902301798
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_168.png,0.24819594738530176,0.24839345894607842,0.24846454695159317,0.19824902468938077,0.19821241902301798,0.19809595187045115
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_169.png,0.24839345894607842,0.24846454695159317,0.24870051963656564,0.19821241902301798,0.19809595187045115,0.1980975507721676
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_17.png,0.27559370153090534,0.2759519240435432,0.2763430576698453,0.2084567472998442,0.20875845140591803,0.20908309995017327
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_170.png,0.24846454695159317,0.24870051963656564,0.2491140477797564,0.19809595187045115,0.1980975507721676,0.19823120769498828
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_171.png,0.24870051963656564,0.2491140477797564,0.2496039297066483,0.1980975507721676,0.19823120769498828,0.19830008291458312
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_172.png,0.2491140477797564,0.2496039297066483,0.25014625998104323,0.19823120769498828,0.19830008291458312,0.19809354842961674
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_173.png,0.2496039297066483,0.25014625998104323,0.2508078332040824,0.19830008291458312,0.19809354842961674,0.1981178261613024
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_174.png,0.25014625998104323,0.2508078332040824,0.2514814788219976,0.19809354842961674,0.1981178261613024,0.19845841773712028
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_175.png,0.2508078332040824,0.2514814788219976,0.25209956449620863,0.1981178261613024,0.19845841773712028,0.19893418217704684
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_176.png,0.2514814788219976,0.25209956449620863,0.2526613123276655,0.19845841773712028,0.19893418217704684,0.19958231706090984
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_177.png,0.25209956449620863,0.2526613123276655,0.25310600131165745,0.19893418217704684,0.19958231706090984,0.19987262201323786
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_178.png,0.2526613123276655,0.25310600131165745,0.25348355162377456,0.19958231706090984,0.19987262201323786,0.20011975701931872
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_179.png,0.25310600131165745,0.25348355162377456,0.2537806791417739,0.19987262201323786,0.20011975701931872,0.2004392559668536
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_18.png,0.2759519240435432,0.2763430576698453,0.27671935137580417,0.20875845140591803,0.20908309995017327,0.20925229946862972
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_180.png,0.25348355162377456,0.2537806791417739,0.2537406921386719,0.20011975701931872,0.2004392559668536,0.20073735152781436
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_181.png,0.2537806791417739,0.2537406921386719,0.25349151012944243,0.2004392559668536,0.20073735152781436,0.20090868908777476
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_182.png,0.2537406921386719,0.25349151012944243,0.25318123312557445,0.20073735152781436,0.20090868908777476,0.20103099033806043
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_183.png,0.25349151012944243,0.25318123312557445,0.2528375363817402,0.20090868908777476,0.20103099033806043,0.20126399341264412
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_184.png,0.25318123312557445,0.2528375363817402,0.2525563557942709,0.20103099033806043,0.20126399341264412,0.2015566887397491
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_185.png,0.2528375363817402,0.2525563557942709,0.25233559701956954,0.20126399341264412,0.2015566887397491,0.20173111814453232
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_186.png,0.2525563557942709,0.25233559701956954,0.2521351533777574,0.2015566887397491,0.20173111814453232,0.20200815823086832
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_187.png,0.25233559701956954,0.2521351533777574,0.25194021486768536,0.20173111814453232,0.20200815823086832,0.20204970307168374
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_188.png,0.2521351533777574,0.25194021486768536,0.25175149955001536,0.20200815823086832,0.20204970307168374,0.20197974527755938
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_189.png,0.25194021486768536,0.25175149955001536,0.2517064262838925,0.20204970307168374,0.20197974527755938,0.20213197353675633
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_19.png,0.2763430576698453,0.27671935137580417,0.27708366244447,0.20908309995017327,0.20925229946862972,0.2093521644289141
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_190.png,0.25175149955001536,0.2517064262838925,0.2516192716710708,0.20197974527755938,0.20213197353675633,0.2022763464121799
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_191.png,0.2517064262838925,0.2516192716710708,0.2516880110198376,0.20213197353675633,0.2022763464121799,0.20255819611417566
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_192.png,0.2516192716710708,0.2516880110198376,0.2518697402056526,0.2022763464121799,0.20255819611417566,0.20285232298657416
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_193.png,0.2516880110198376,0.2518697402056526,0.2520771101409314,0.20255819611417566,0.20285232298657416,0.20305360671318606
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_194.png,0.2518697402056526,0.2520771101409314,0.2523747462852329,0.20285232298657416,0.20305360671318606,0.2033216228334282
/media/sjh/disk1T/dataset/COVID-19-20_v2/train_2.5D_fold3/train_all/img/f1/volume-covid19-A-0003/volume-covid19-A-0003_195.png,0.2520771101409314,0.2523747462852329,0.25278327792298566,0.20305360671318606,0.2033216228334282,0.2037242943537788
